draw,budget_tCO2,overshoot_tCO2,responsibility_share,equality_share,capability_share
976,259080923.17248392,40919076.82806176,0.016497139117826413,0.007,0.017515360694058763
977,247717930.84608185,52282069.15446383,0.016497139117826413,0.007,0.017503797690522717
978,265702746.82571673,34297253.17482895,0.016497139117826413,0.007,0.016770167013295787
979,257545673.0311505,42454326.96939519,0.016497139117826413,0.007,0.015726153907923927
980,241112513.18747115,58887486.81307453,0.016497139117826413,0.007,0.016956467634945793
981,256151042.1623117,43848957.83823398,0.016497139117826413,0.007,0.017668855085751355
982,273814062.81199753,26185937.188548148,0.016497139117826413,0.007,0.01753962788052837
983,249826100.6072637,50173899.39328197,0.016497139117826413,0.007,0.016403720578100613
984,260879122.7806146,39120877.219931066,0.016497139117826413,0.007,0.016440299106400016
985,239595915.9452891,60404084.055256575,0.016497139117826413,0.007,0.01712735566698777
986,251061494.680045,48938505.32050067,0.016497139117826413,0.007,0.01720552252782165
987,262460424.6366297,37539575.36391598,0.016497139117826413,0.007,0.01579439510402794
988,249366343.07272077,50633656.927824914,0.016497139117826413,0.007,0.017822404767461723
989,258330043.76420903,41669956.23633665,0.016497139117826413,0.007,0.016011807969531625
990,230028108.57507002,69971891.42547566,0.016497139117826413,0.007,0.015258284776649408
991,246118476.51346743,53881523.48707825,0.016497139117826413,0.007,0.01586963251413424
992,228631336.4152918,71368663.5852539,0.016497139117826413,0.007,0.015991595183231927
993,277644533.53499204,24796574.343447566,0.016497139117826413,0.007,0.01740999486533652
994,252365709.46677443,47634290.53377125,0.016497139117826413,0.007,0.01635471875943055
995,244054856.38134548,55945143.6192002,0.016497139117826413,0.007,0.01599407572376272
996,251036224.62356392,48963775.376981765,0.016497139117826413,0.007,0.01695596905399669
997,267056501.12607738,32943498.874468297,0.016497139117826413,0.007,0.017060184418031307
998,260795756.83557636,39204243.164969325,0.016497139117826413,0.007,0.016545028581607626
999,252362037.43415582,47637962.56638986,0.016497139117826413,0.007,0.015565551308482172
1000,247428905.3149929,52571094.685552776,0.016497139117826413,0.007,0.01609210016916221
1001,239682716.70410734,60317283.29643834,0.016497139117826413,0.007,0.016199802945094897
1002,257601504.97901097,42398495.02153471,0.016497139117826413,0.007,0.016255525396052597
1003,264581881.15263927,35418118.84790641,0.016497139117826413,0.007,0.015933740366612586
1004,239447860.49631906,60552139.504226625,0.016497139117826413,0.007,0.01642219051814642
1005,255289282.45860696,44710717.54193872,0.016497139117826413,0.007,0.01667873578114456
1006,247566457.05545795,52433542.94508773,0.016497139117826413,0.007,0.01814981831201416
1007,234160735.622603,65839264.37794268,0.016497139117826413,0.007,0.01583075059003771
1008,250608393.5061196,49391606.49442607,0.016497139117826413,0.007,0.0179767251882224
1009,257657486.72688842,42342513.27365726,0.016497139117826413,0.007,0.016905792979208967
1010,236769098.34376454,63230901.65678114,0.016497139117826413,0.007,0.014999997314445407
1011,265278332.55393058,34721667.4466151,0.016497139117826413,0.007,0.0161134707589725
1012,254235053.67993224,45764946.320613444,0.016497139117826413,0.007,0.01693066903189143
1013,265636027.83250728,34363972.1680384,0.016497139117826413,0.007,0.0176170064291232
1014,257054617.49751192,42945382.50303376,0.016497139117826413,0.007,0.016669448297816674
1015,254414664.38551265,45585335.61503303,0.016497139117826413,0.007,0.016658846694954887
1016,251493550.6620175,48506449.338528186,0.016497139117826413,0.007,0.016988600737341868
1017,259307926.925273,40692073.07527268,0.016497139117826413,0.007,0.017043485767844934
1018,278532708.9527635,24728253.157344103,0.016497139117826413,0.007,0.01680419173108018
1019,242936298.83128107,57063701.169264615,0.016497139117826413,0.007,0.01708198945488281
1020,273349658.8437736,26650341.156772077,0.016497139117826413,0.007,0.017209401678614275
1021,248822552.3863453,51177447.61420038,0.016497139117826413,0.007,0.016902032306069254
1022,267373199.90943143,32626800.091114253,0.016497139117826413,0.007,0.01636472620729495
1023,245990088.97924405,54009911.02130163,0.016497139117826413,0.007,0.015973497748762177
1024,247822453.06815884,52177546.932386845,0.016497139117826413,0.007,0.01663755631642195
1025,259269186.33176374,40730813.668781936,0.016497139117826413,0.007,0.016191734219075327
1026,269063636.3748676,30936363.625678062,0.016497139117826413,0.007,0.01661183268581626
1027,251333094.7359839,48666905.26456177,0.016497139117826413,0.007,0.01772667487726753
1028,274372111.27734536,25627888.72320032,0.016497139117826413,0.007,0.017935680938800967
1029,249140182.36796558,50859817.6325801,0.016497139117826413,0.007,0.016710882345989025
1030,247259991.21676308,52740008.7837826,0.016497139117826413,0.007,0.016493327622263854
1031,269793054.4092204,30206945.591325283,0.016497139117826413,0.007,0.01706735736540688
1032,264175490.49653846,35824509.50400722,0.016497139117826413,0.007,0.016232924064005335
1033,265399044.0397956,34600955.96075007,0.016497139117826413,0.007,0.01643432494238897
1034,266278336.0080772,33721663.99246848,0.016497139117826413,0.007,0.015820919143906004
1035,264897309.83530217,35102690.16524351,0.016497139117826413,0.007,0.01631238876543842
1036,258650974.4885535,41349025.51199219,0.016497139117826413,0.007,0.01700785084231071
1037,254364933.1936299,45635066.80691579,0.016497139117826413,0.007,0.01709787341194541
1038,251013543.05777693,48986456.94276875,0.016497139117826413,0.007,0.016405146723062158
1039,246120221.94874802,53879778.05179766,0.016497139117826413,0.007,0.016130611286005486
1040,258097296.0955391,41902703.90500659,0.016497139117826413,0.007,0.017243965843174294
1041,260526960.53467095,39473039.46587473,0.016497139117826413,0.007,0.016614228521933044
1042,251006891.02095425,48993108.97959143,0.016497139117826413,0.007,0.014697634889863165
1043,261368980.2372707,38631019.76327497,0.016497139117826413,0.007,0.01777080324619814
1044,264952125.2448456,35047874.75570008,0.016497139117826413,0.007,0.01736884944145304
1045,262721653.55365315,37278346.44689253,0.016497139117826413,0.007,0.01746390612621604
1046,274529529.86981136,25470470.130734324,0.016497139117826413,0.007,0.017586570699182222
1047,244117391.29113376,55882608.70941192,0.016497139117826413,0.007,0.015114359877882188
1048,265803152.4314176,34196847.56912807,0.016497139117826413,0.007,0.017635065210646353
1049,276153991.1227765,24911231.452603698,0.016497139117826413,0.007,0.017821557224509278
1050,251606864.3916607,48393135.60888499,0.016497139117826413,0.007,0.017177070746950976
1051,249008245.50883237,50991754.491713315,0.016497139117826413,0.007,0.017094158971225258
1052,255468565.32212645,44531434.67841923,0.016497139117826413,0.007,0.016603484737660126
1053,249977483.84588405,50022516.154661626,0.016497139117826413,0.007,0.01552763623504064
1054,272618712.9297152,27381287.070830464,0.016497139117826413,0.007,0.01723625349489725
1055,227106354.71553063,72893645.28501505,0.016497139117826413,0.007,0.01601104922587527
1056,257704960.76934057,42295039.231205106,0.016497139117826413,0.007,0.016173662451670283
1057,249891251.78532448,50108748.2152212,0.016497139117826413,0.007,0.017244047592376903
1058,236065355.0755568,63934644.924988866,0.016497139117826413,0.007,0.016322228800689512
1059,238780715.5964179,61219284.40412778,0.016497139117826413,0.007,0.01632993550474646
1060,238252759.83511496,61747240.165430725,0.016497139117826413,0.007,0.016785231576287515
1061,244877511.8862621,55122488.11428359,0.016497139117826413,0.007,0.01646141493171226
1062,254728007.05090773,45271992.94963795,0.016497139117826413,0.007,0.01639623061757575
1063,263100591.63292694,36899408.36761874,0.016497139117826413,0.007,0.016402635749341945
1064,267819891.58226097,32180108.418284714,0.016497139117826413,0.007,0.016553574633841585
1065,264871611.25373068,35128388.746814996,0.016497139117826413,0.007,0.01752069576632062
1066,240923082.5505061,59076917.450039595,0.016497139117826413,0.007,0.01672519966725847
1067,250429423.60496393,49570576.39558175,0.016497139117826413,0.007,0.0167864479616004
1068,253916924.18640462,46083075.814141065,0.016497139117826413,0.007,0.017318080474825994
1069,269906410.7715165,30093589.22902918,0.016497139117826413,0.007,0.016605261625725898
1070,277183680.5031716,24832024.576985538,0.016497139117826413,0.007,0.017074510109838396
1071,268209320.03235948,31790679.9681862,0.016497139117826413,0.007,0.01649021621240279
1072,265061035.52028742,34938964.480258256,0.016497139117826413,0.007,0.017095017675983717
1073,258347311.7089915,41652688.29155418,0.016497139117826413,0.007,0.01630211115614826
1074,266055043.29889694,33944956.70164874,0.016497139117826413,0.007,0.0172952333417866
1075,256648300.50808513,43351699.49246055,0.016497139117826413,0.007,0.01694042326938173
1076,254949997.854895,45050002.145650685,0.016497139117826413,0.007,0.016680802751940352
1077,253356264.94637454,46643735.054171145,0.016497139117826413,0.007,0.01653594811061038
1078,254402707.30066884,45597292.699876845,0.016497139117826413,0.007,0.01662043265985769
1079,239980148.64605257,60019851.35449311,0.016497139117826413,0.007,0.016113054204179328
1080,250795625.6525414,49204374.34800428,0.016497139117826413,0.007,0.01691724265035262
1081,244358726.38753244,55641273.61301324,0.016497139117826413,0.007,0.016402655539654122
1082,241369714.7872141,58630285.21333158,0.016497139117826413,0.007,0.015470414639996835
1083,250914045.34985986,49085954.65068582,0.016497139117826413,0.007,0.01630761044008468
1084,248075085.93735477,51924914.06319091,0.016497139117826413,0.007,0.016134143983244087
1085,259078495.754518,40921504.24602768,0.016497139117826413,0.007,0.015510175057962082
1086,242392193.81681514,57607806.18373054,0.016497139117826413,0.007,0.01636910200231284
1087,253969721.7393441,46030278.26120159,0.016497139117826413,0.007,0.016726580765281194
1088,239839053.20905292,60160946.79149276,0.016497139117826413,0.007,0.01631382375921758
1089,265727788.68877375,34272211.31177193,0.016497139117826413,0.007,0.015908776788671072
1090,253941711.95998555,46058288.04056013,0.016497139117826413,0.007,0.016993160841286954
1091,263063348.439242,36936651.561303675,0.016497139117826413,0.007,0.01680113817642916
1092,290036645.6720004,23843334.94800359,0.016497139117826413,0.007,0.01819318320351276
1093,261435074.61936593,38564925.38117975,0.016497139117826413,0.007,0.017214389004999903
1094,245448755.60605332,54551244.39449236,0.016497139117826413,0.007,0.01606183154571212
1095,252924611.6344908,47075388.36605489,0.016497139117826413,0.007,0.01658364263757445
1096,259185622.1720419,40814377.82850379,0.016497139117826413,0.007,0.016477192255163524
1097,239441371.24771586,60558628.75282982,0.016497139117826413,0.007,0.01536318278329294
1098,251644605.77635556,48355394.224190116,0.016497139117826413,0.007,0.016193344711976216
1099,236517198.04940772,63482801.95113796,0.016497139117826413,0.007,0.015169044466304777
1100,235154509.6277465,64845490.37279919,0.016497139117826413,0.007,0.016409980484629612
1101,258412316.74771157,41587683.25283411,0.016497139117826413,0.007,0.016571811582338145
1102,251030285.19417912,48969714.80636656,0.016497139117826413,0.007,0.01581316842894824
1103,278644420.95132905,24719659.926362097,0.016497139117826413,0.007,0.01642869677068095
1104,242054263.5681953,57945736.43235037,0.016497139117826413,0.007,0.016264577709274586
1105,272836147.5721423,27163852.428403378,0.016497139117826413,0.007,0.01742561132762679
1106,260542733.01071316,39457266.98983252,0.016497139117826413,0.007,0.01723406840895328
1107,252443420.93727514,47556579.06327054,0.016497139117826413,0.007,0.017053788752489373
1108,283843040.77254194,24319766.09395224,0.016497139117826413,0.007,0.017504823608319394
1109,245781363.17651755,54218636.824028134,0.016497139117826413,0.007,0.015030227106531858
1110,264638464.69572818,35361535.3048175,0.016497139117826413,0.007,0.016864270030205956
1111,232751656.94381964,67248343.05672604,0.016497139117826413,0.007,0.015915297704270987
1112,262338352.37921655,37661647.62132913,0.016497139117826413,0.007,0.016836990018968823
1113,251353743.26190996,48646256.73863572,0.016497139117826413,0.007,0.016563529979323203
1114,241147038.40911394,58852961.59143174,0.016497139117826413,0.007,0.01513657857761146
1115,266785641.44153392,33214358.559011757,0.016497139117826413,0.007,0.017373966012968055
1116,251140556.66441146,48859443.336134225,0.016497139117826413,0.007,0.016710680178072604
1117,260153256.23123384,39846743.769311845,0.016497139117826413,0.007,0.016479886414053888
1118,238166799.9829227,61833200.01762298,0.016497139117826413,0.007,0.015905650870323546
1119,229763745.37798825,70236254.62255743,0.016497139117826413,0.007,0.015757009117118796
1120,241875043.20283484,58124956.797710836,0.016497139117826413,0.007,0.015428469267390636
1121,257824338.50182158,42175661.4987241,0.016497139117826413,0.007,0.01664546925320668
1122,251929381.08896708,48070618.911578596,0.016497139117826413,0.007,0.01682021637069287
1123,238375781.30509654,61624218.69544914,0.016497139117826413,0.007,0.015117821108895233
1124,282649069.1033487,24411610.069188237,0.016497139117826413,0.007,0.01823164339995817
1125,226616697.99943137,73383302.00111431,0.016497139117826413,0.007,0.014918800902429079
1126,258778718.56389147,41221281.43665421,0.016497139117826413,0.007,0.016296606768512023
1127,268447601.0030365,31552398.99750918,0.016497139117826413,0.007,0.017276163147091256
1128,237695208.45552084,62304791.54502484,0.016497139117826413,0.007,0.01583697736925959
1129,249597603.5039169,50402396.49662879,0.016497139117826413,0.007,0.016421211786382218
1130,261337493.2402601,38662506.760285586,0.016497139117826413,0.007,0.01606885781865703
1131,245350746.53627172,54649253.46427396,0.016497139117826413,0.007,0.01644216797172913
1132,249011187.67704222,50988812.323503464,0.016497139117826413,0.007,0.01751586904848706
1133,223184507.02950126,76815492.97104442,0.016497139117826413,0.007,0.015364181007320775
1134,252683575.5651884,47316424.43535727,0.016497139117826413,0.007,0.016696933419524492
